0.052542,0.003757,0.0021601,0.018702,0.018702,0.018702,0.02513,0.02513,0.02513,0.0022071,0.038749,0.038749,0.0043408,0.024384,0.0020195,0.00060733,0
0.054494,0.0040103,0.0022923,0.020365,0.020365,0.020365,0.025744,0.025744,0.025744,0.0023043,0.040942,0.040942,0.0044864,0.028511,0.002128,0.00062841,0
0.056458,0.004259,0.0024202,0.022048,0.022048,0.022048,0.026353,0.026353,0.026353,0.002395,0.04315,0.04315,0.0046266,0.032481,0.0022357,0.00065029,0
0.058431,0.004503,0.0025438,0.023752,0.023752,0.023752,0.026956,0.026956,0.026956,0.0024792,0.045372,0.045372,0.0047614,0.036292,0.0023427,0.00067297,0
0.060411,0.0047421,0.002663,0.025476,0.025476,0.025476,0.027555,0.027555,0.027555,0.0025568,0.047605,0.047605,0.0048907,0.039944,0.0024487,0.00069647,0
0.062395,0.0049762,0.0027776,0.027222,0.027222,0.027222,0.028148,0.028148,0.028148,0.002628,0.049849,0.049849,0.0050144,0.043437,0.0025537,0.00072078,0
0.064382,0.0052053,0.0028878,0.028988,0.028988,0.028988,0.028736,0.028736,0.028736,0.0026927,0.052102,0.052102,0.0051325,0.04677,0.0026576,0.00074591,0
0.066369,0.0054291,0.0029933,0.030777,0.030777,0.030777,0.02932,0.02932,0.02932,0.0027509,0.054364,0.054364,0.0052451,0.049945,0.0027603,0.00077188,0
0.068353,0.0056477,0.0030942,0.032586,0.032586,0.032586,0.029899,0.029899,0.029899,0.0028027,0.056633,0.056633,0.005352,0.052961,0.0028616,0.00079867,0
0.070333,0.005861,0.0031904,0.034418,0.034418,0.034418,0.030475,0.030475,0.030475,0.0028482,0.058907,0.058907,0.0054534,0.055821,0.0029615,0.0008263,0
0.072305,0.0060689,0.0032818,0.036272,0.036272,0.036272,0.031047,0.031047,0.031047,0.0028874,0.061186,0.061186,0.0055491,0.058525,0.0030599,0.00085477,0
0.074268,0.0062713,0.0033685,0.038147,0.038147,0.038147,0.031616,0.031616,0.031616,0.0029205,0.063468,0.063468,0.0056394,0.061075,0.0031568,0.00088408,0
0.076219,0.0064684,0.0034504,0.040045,0.040045,0.040045,0.032183,0.032183,0.032183,0.0029475,0.065751,0.065751,0.0057242,0.063474,0.0032519,0.00091424,0
0.078155,0.0066599,0.0035276,0.041965,0.041965,0.041965,0.032747,0.032747,0.032747,0.0029687,0.068035,0.068035,0.0058035,0.065723,0.0033452,0.00094523,0
0.080075,0.0068459,0.0036,0.043906,0.043906,0.043906,0.033309,0.033309,0.033309,0.0029842,0.070318,0.070318,0.0058776,0.067826,0.0034366,0.00097707,0
0.081975,0.0070265,0.0036677,0.04587,0.04587,0.04587,0.033871,0.033871,0.033871,0.0029941,0.072599,0.072599,0.0059464,0.069784,0.0035261,0.0010097,0
0.083854,0.0072015,0.0037307,0.047856,0.047856,0.047856,0.034431,0.034431,0.034431,0.0029987,0.074876,0.074876,0.0060101,0.071603,0.0036136,0.0010433,0
0.08571,0.0073711,0.003789,0.049863,0.049863,0.049863,0.034992,0.034992,0.034992,0.0029982,0.077147,0.077147,0.0060688,0.073284,0.0036989,0.0010776,0
0.08754,0.0075353,0.0038427,0.051891,0.051891,0.051891,0.035553,0.035553,0.035553,0.0029928,0.079412,0.079412,0.0061227,0.074832,0.0037821,0.0011128,0
0.089341,0.007694,0.0038917,0.053941,0.053941,0.053941,0.036115,0.036115,0.036115,0.0029828,0.081669,0.081669,0.0061718,0.076251,0.003863,0.0011488,0
0.091113,0.0078474,0.0039363,0.056011,0.056011,0.056011,0.036679,0.036679,0.036679,0.0029684,0.083916,0.083916,0.0062164,0.077544,0.0039415,0.0011856,0
0.092852,0.0079956,0.0039764,0.058101,0.058101,0.058101,0.037245,0.037245,0.037245,0.00295,0.086153,0.086153,0.0062565,0.078716,0.0040177,0.0012232,0
0.094556,0.0081385,0.0040121,0.06021,0.06021,0.06021,0.037814,0.037814,0.037814,0.0029278,0.088377,0.088377,0.0062925,0.079772,0.0040914,0.0012617,0
0.096224,0.0082763,0.0040435,0.062338,0.062338,0.062338,0.038387,0.038387,0.038387,0.0029022,0.090587,0.090587,0.0063245,0.080716,0.0041627,0.0013009,0
0.097854,0.0084091,0.0040707,0.064484,0.064484,0.064484,0.038964,0.038964,0.038964,0.0028735,0.092781,0.092781,0.0063526,0.081553,0.0042314,0.0013409,0
0.099444,0.0085369,0.0040938,0.066648,0.066648,0.066648,0.039545,0.039545,0.039545,0.0028421,0.094959,0.094959,0.0063772,0.082289,0.0042975,0.0013816,0
0.10099,0.0086599,0.0041128,0.068827,0.068827,0.068827,0.040132,0.040132,0.040132,0.0028082,0.097118,0.097118,0.0063984,0.082928,0.0043609,0.0014231,0
0.1025,0.0087781,0.004128,0.071022,0.071022,0.071022,0.040725,0.040725,0.040725,0.0027724,0.099258,0.099258,0.0064164,0.083475,0.0044217,0.0014653,0
0.10396,0.0088917,0.0041394,0.073231,0.073231,0.073231,0.041325,0.041325,0.041325,0.002735,0.10138,0.10138,0.0064314,0.083936,0.0044799,0.0015083,0
0.10537,0.0090008,0.0041471,0.075453,0.075453,0.075453,0.041931,0.041931,0.041931,0.0026964,0.10347,0.10347,0.0064438,0.084317,0.0045353,0.0015519,0
0.10673,0.0091055,0.0041513,0.077686,0.077686,0.077686,0.042546,0.042546,0.042546,0.0026571,0.10554,0.10554,0.0064537,0.084623,0.0045879,0.0015962,0
0.10805,0.0092061,0.004152,0.079929,0.079929,0.079929,0.043169,0.043169,0.043169,0.0026174,0.10759,0.10759,0.0064614,0.084859,0.0046379,0.0016412,0
0.10932,0.0093025,0.0041495,0.08218,0.08218,0.08218,0.043801,0.043801,0.043801,0.0025779,0.1096,0.1096,0.0064671,0.085032,0.0046851,0.0016868,0
0.11053,0.009395,0.0041439,0.084439,0.084439,0.084439,0.044442,0.044442,0.044442,0.0025389,0.11159,0.11159,0.0064712,0.085147,0.0047295,0.001733,0
0.11169,0.0094836,0.0041353,0.086702,0.086702,0.086702,0.045093,0.045093,0.045093,0.002501,0.11355,0.11355,0.0064738,0.085209,0.0047713,0.0017798,0
0.1128,0.0095687,0.0041238,0.088969,0.088969,0.088969,0.045754,0.045754,0.045754,0.0024646,0.11547,0.11547,0.0064752,0.085224,0.0048103,0.0018272,0
0.11386,0.0096502,0.0041097,0.091237,0.091237,0.091237,0.046426,0.046426,0.046426,0.0024303,0.11737,0.11737,0.0064756,0.085199,0.0048466,0.0018751,0
0.11486,0.0097284,0.004093,0.093505,0.093505,0.093505,0.047109,0.047109,0.047109,0.0023984,0.11923,0.11923,0.0064754,0.085138,0.0048803,0.0019235,0
0.1158,0.0098035,0.0040739,0.095769,0.095769,0.095769,0.047804,0.047804,0.047804,0.0023696,0.12105,0.12105,0.0064747,0.085047,0.0049114,0.0019724,0
0.11669,0.0098755,0.0040526,0.098029,0.098029,0.098029,0.04851,0.04851,0.04851,0.0023442,0.12283,0.12283,0.0064739,0.084932,0.0049399,0.0020217,0
0.11753,0.0099446,0.0040292,0.10028,0.10028,0.10028,0.049229,0.049229,0.049229,0.0023229,0.12458,0.12458,0.0064732,0.084799,0.0049659,0.0020715,0
0.11831,0.010011,0.0040039,0.10252,0.10252,0.10252,0.04996,0.04996,0.04996,0.0023061,0.12628,0.12628,0.0064728,0.084652,0.0049894,0.0021217,0
0.11903,0.010075,0.0039769,0.10475,0.10475,0.10475,0.050703,0.050703,0.050703,0.0022944,0.12795,0.12795,0.0064729,0.084498,0.0050106,0.0021722,0
0.1197,0.010137,0.0039483,0.10697,0.10697,0.10697,0.05146,0.05146,0.05146,0.0022882,0.12957,0.12957,0.0064739,0.084341,0.0050295,0.002223,0
0.12031,0.010196,0.0039182,0.10917,0.10917,0.10917,0.052229,0.052229,0.052229,0.0022881,0.13114,0.13114,0.0064759,0.084186,0.0050462,0.0022741,0
0.12087,0.010253,0.0038868,0.11135,0.11135,0.11135,0.053012,0.053012,0.053012,0.0022946,0.13268,0.13268,0.0064792,0.08404,0.0050607,0.0023255,0
0.12137,0.010308,0.0038543,0.1135,0.1135,0.1135,0.053807,0.053807,0.053807,0.0023082,0.13416,0.13416,0.006484,0.083906,0.0050733,0.0023772,0
0.12182,0.010362,0.0038209,0.11564,0.11564,0.11564,0.054616,0.054616,0.054616,0.0023293,0.1356,0.1356,0.0064905,0.083789,0.005084,0.002429,0
0.12221,0.010414,0.0037866,0.11774,0.11774,0.11774,0.055437,0.055437,0.055437,0.0023586,0.13699,0.13699,0.0064989,0.083694,0.005093,0.002481,0
0.12255,0.010464,0.0037517,0.11981,0.11981,0.11981,0.056272,0.056272,0.056272,0.0023965,0.13833,0.13833,0.0065094,0.083626,0.0051003,0.0025331,0
0.12284,0.010513,0.0037162,0.12185,0.12185,0.12185,0.05712,0.05712,0.05712,0.0024435,0.13962,0.13962,0.0065222,0.083588,0.0051061,0.0025853,0
0.12308,0.01056,0.0036803,0.12385,0.12385,0.12385,0.05798,0.05798,0.05798,0.0025001,0.14086,0.14086,0.0065375,0.083585,0.0051106,0.0026376,0
0.12327,0.010607,0.0036443,0.12581,0.12581,0.12581,0.058853,0.058853,0.058853,0.0025667,0.14205,0.14205,0.0065554,0.083621,0.0051139,0.0026899,0
0.12341,0.010652,0.0036081,0.12773,0.12773,0.12773,0.059739,0.059739,0.059739,0.0026439,0.14319,0.14319,0.0065761,0.0837,0.0051163,0.0027422,0
0.1235,0.010697,0.0035719,0.12961,0.12961,0.12961,0.060636,0.060636,0.060636,0.002732,0.14427,0.14427,0.0065998,0.083824,0.0051178,0.0027946,0
0.12354,0.010741,0.0035359,0.13143,0.13143,0.13143,0.061546,0.061546,0.061546,0.0028315,0.1453,0.1453,0.0066265,0.083999,0.0051186,0.0028468,0
0.12353,0.010784,0.0035002,0.13321,0.13321,0.13321,0.062467,0.062467,0.062467,0.0029429,0.14627,0.14627,0.0066564,0.084225,0.0051191,0.002899,0
0.12348,0.010826,0.0034649,0.13493,0.13493,0.13493,0.063399,0.063399,0.063399,0.0030665,0.1472,0.1472,0.0066896,0.084508,0.0051192,0.0029511,0
0.12339,0.010868,0.0034301,0.13659,0.13659,0.13659,0.064342,0.064342,0.064342,0.0032027,0.14806,0.14806,0.0067261,0.084849,0.0051194,0.0030031,0
0.12325,0.010909,0.0033959,0.1382,0.1382,0.1382,0.065296,0.065296,0.065296,0.003352,0.14887,0.14887,0.0067662,0.08525,0.0051197,0.003055,0
0.12307,0.010949,0.0033625,0.13974,0.13974,0.13974,0.066259,0.066259,0.066259,0.0035145,0.14963,0.14963,0.0068097,0.085715,0.0051205,0.0031067,0
0.12285,0.010989,0.0033299,0.14122,0.14122,0.14122,0.067232,0.067232,0.067232,0.0036908,0.15033,0.15033,0.0068569,0.086245,0.0051219,0.0031582,0
0.12259,0.011029,0.0032982,0.14264,0.14264,0.14264,0.068214,0.068214,0.068214,0.0038811,0.15097,0.15097,0.0069077,0.086841,0.0051243,0.0032095,0
0.12229,0.011069,0.0032675,0.14398,0.14398,0.14398,0.069204,0.069204,0.069204,0.0040856,0.15156,0.15156,0.0069621,0.087507,0.0051278,0.0032607,0
0.12196,0.011108,0.0032379,0.14525,0.14525,0.14525,0.070202,0.070202,0.070202,0.0043047,0.15209,0.15209,0.0070202,0.088242,0.0051327,0.0033117,0
0.12159,0.011146,0.0032095,0.14645,0.14645,0.14645,0.071208,0.071208,0.071208,0.0045386,0.15256,0.15256,0.0070819,0.089049,0.0051393,0.0033625,0
0.12119,0.011184,0.0031823,0.14758,0.14758,0.14758,0.07222,0.07222,0.07222,0.0047875,0.15298,0.15298,0.0071472,0.089928,0.0051478,0.0034131,0
0.12075,0.011222,0.0031564,0.14862,0.14862,0.14862,0.073239,0.073239,0.073239,0.0050515,0.15335,0.15335,0.0072162,0.090879,0.0051586,0.0034635,0
0.12028,0.011259,0.0031318,0.14959,0.14959,0.14959,0.074263,0.074263,0.074263,0.0053309,0.15366,0.15366,0.0072887,0.091904,0.0051719,0.0035137,0
0.11979,0.011296,0.0031086,0.15048,0.15048,0.15048,0.075292,0.075292,0.075292,0.0056258,0.15392,0.15392,0.0073646,0.093002,0.005188,0.0035639,0
0.11926,0.011333,0.0030869,0.15128,0.15128,0.15128,0.076325,0.076325,0.076325,0.0059362,0.15412,0.15412,0.007444,0.094174,0.0052073,0.0036139,0
0.1187,0.011369,0.0030665,0.152,0.152,0.152,0.077361,0.077361,0.077361,0.0062623,0.15427,0.15427,0.0075267,0.09542,0.00523,0.0036638,0
0.11812,0.011404,0.0030477,0.15264,0.15264,0.15264,0.078401,0.078401,0.078401,0.006604,0.15436,0.15436,0.0076126,0.096738,0.0052565,0.0037136,0
0.11751,0.011438,0.0030304,0.15319,0.15319,0.15319,0.079443,0.079443,0.079443,0.0069614,0.1544,0.1544,0.0077017,0.098129,0.005287,0.0037635,0
0.11688,0.011472,0.0030146,0.15366,0.15366,0.15366,0.080486,0.080486,0.080486,0.0073344,0.15439,0.15439,0.0077936,0.099592,0.0053219,0.0038134,0
0.11622,0.011504,0.0030004,0.15403,0.15403,0.15403,0.081529,0.081529,0.081529,0.0077229,0.15433,0.15433,0.0078885,0.10113,0.0053615,0.0038634,0
0.11554,0.011536,0.0029876,0.15432,0.15432,0.15432,0.082573,0.082573,0.082573,0.008127,0.15422,0.15422,0.0079859,0.10273,0.0054061,0.0039137,0
0.11484,0.011567,0.0029764,0.15453,0.15453,0.15453,0.083616,0.083616,0.083616,0.0085464,0.15406,0.15406,0.0080859,0.1044,0.0054562,0.0039641,0
0.11412,0.011596,0.0029667,0.15464,0.15464,0.15464,0.084657,0.084657,0.084657,0.0089809,0.15385,0.15385,0.0081883,0.10614,0.005512,0.0040149,0
0.11338,0.011624,0.0029585,0.15467,0.15467,0.15467,0.085696,0.085696,0.085696,0.0094304,0.1536,0.1536,0.0082928,0.10794,0.0055738,0.0040662,0
0.11262,0.011651,0.0029517,0.15461,0.15461,0.15461,0.086732,0.086732,0.086732,0.0098946,0.15329,0.15329,0.0083992,0.10981,0.0056421,0.004118,0
0.11184,0.011676,0.0029464,0.15446,0.15446,0.15446,0.087763,0.087763,0.087763,0.010373,0.15294,0.15294,0.0085074,0.11174,0.0057172,0.0041704,0
0.11104,0.011699,0.0029425,0.15422,0.15422,0.15422,0.08879,0.08879,0.08879,0.010866,0.15255,0.15255,0.0086171,0.11372,0.0057994,0.0042237,0
0.11023,0.01172,0.0029399,0.15391,0.15391,0.15391,0.089811,0.089811,0.089811,0.011373,0.15211,0.15211,0.0087282,0.11577,0.0058891,0.0042778,0
0.1094,0.011739,0.0029387,0.1535,0.1535,0.1535,0.090826,0.090826,0.090826,0.011893,0.15163,0.15163,0.0088403,0.11787,0.0059867,0.0043331,0
0.10855,0.011756,0.0029387,0.15301,0.15301,0.15301,0.091833,0.091833,0.091833,0.012426,0.15111,0.15111,0.0089534,0.12002,0.0060925,0.0043895,0
0.10769,0.01177,0.0029398,0.15244,0.15244,0.15244,0.092832,0.092832,0.092832,0.012971,0.15055,0.15055,0.009067,0.12222,0.0062068,0.0044474,0
0.10681,0.011782,0.0029422,0.15179,0.15179,0.15179,0.093821,0.093821,0.093821,0.013529,0.14995,0.14995,0.009181,0.12447,0.0063301,0.0045069,0
0.10592,0.011791,0.0029456,0.15106,0.15106,0.15106,0.094801,0.094801,0.094801,0.014098,0.14932,0.14932,0.0092952,0.12676,0.0064628,0.0045682,0
0.10502,0.011797,0.00295,0.15025,0.15025,0.15025,0.09577,0.09577,0.09577,0.014678,0.14864,0.14864,0.0094092,0.12909,0.006605,0.0046315,0
0.10411,0.0118,0.0029553,0.14936,0.14936,0.14936,0.096726,0.096726,0.096726,0.015269,0.14793,0.14793,0.0095229,0.13146,0.0067574,0.0046971,0
0.10318,0.0118,0.0029615,0.1484,0.1484,0.1484,0.09767,0.09767,0.09767,0.015869,0.14719,0.14719,0.009636,0.13387,0.0069201,0.0047651,0
0.10224,0.011796,0.0029685,0.14737,0.14737,0.14737,0.098601,0.098601,0.098601,0.016479,0.14641,0.14641,0.0097482,0.13631,0.0070936,0.0048359,0
0.10129,0.011789,0.0029761,0.14627,0.14627,0.14627,0.099517,0.099517,0.099517,0.017097,0.14561,0.14561,0.0098593,0.13878,0.0072782,0.0049097,0
0.10033,0.011777,0.0029844,0.1451,0.1451,0.1451,0.10042,0.10042,0.10042,0.017723,0.14477,0.14477,0.009969,0.14127,0.0074742,0.0049868,0
0.099354,0.011762,0.0029932,0.14386,0.14386,0.14386,0.1013,0.1013,0.1013,0.018355,0.1439,0.1439,0.010077,0.14379,0.0076822,0.0050676,0
0.098371,0.011743,0.0030024,0.14256,0.14256,0.14256,0.10217,0.10217,0.10217,0.018994,0.14301,0.14301,0.010184,0.14633,0.0079022,0.0051523,0
0.097379,0.011719,0.003012,0.1412,0.1412,0.1412,0.10302,0.10302,0.10302,0.019639,0.14208,0.14208,0.010288,0.14888,0.0081348,0.0052412,0
0.096378,0.011691,0.0030218,0.13978,0.13978,0.13978,0.10385,0.10385,0.10385,0.020288,0.14114,0.14114,0.01039,0.15145,0.0083803,0.0053348,0
0.095367,0.011659,0.0030317,0.13831,0.13831,0.13831,0.10466,0.10466,0.10466,0.020941,0.14017,0.14017,0.010489,0.15403,0.008639,0.0054334,0
0.094348,0.011621,0.0030418,0.13678,0.13678,0.13678,0.10544,0.10544,0.10544,0.021597,0.13917,0.13917,0.010586,0.15662,0.0089112,0.0055375,0
0.093321,0.011579,0.0030518,0.1352,0.1352,0.1352,0.10621,0.10621,0.10621,0.022255,0.13816,0.13816,0.01068,0.15921,0.0091972,0.0056473,0
0.092285,0.011532,0.0030617,0.13358,0.13358,0.13358,0.10696,0.10696,0.10696,0.022914,0.13712,0.13712,0.010771,0.1618,0.0094974,0.0057633,0
0.091243,0.01148,0.0030714,0.13191,0.13191,0.13191,0.10768,0.10768,0.10768,0.023574,0.13606,0.13606,0.010858,0.16439,0.009812,0.005886,0
0.090193,0.011422,0.0030809,0.1302,0.1302,0.1302,0.10838,0.10838,0.10838,0.024232,0.13499,0.13499,0.010942,0.16697,0.010141,0.0060159,0
0.089137,0.011359,0.00309,0.12845,0.12845,0.12845,0.10905,0.10905,0.10905,0.02489,0.13389,0.13389,0.011022,0.16955,0.010486,0.0061533,0
0.088074,0.011291,0.0030986,0.12666,0.12666,0.12666,0.1097,0.1097,0.1097,0.025544,0.13278,0.13278,0.011099,0.17211,0.010846,0.0062988,0
0.087006,0.011218,0.0031067,0.12484,0.12484,0.12484,0.11032,0.11032,0.11032,0.026196,0.13166,0.13166,0.011172,0.17467,0.011221,0.006453,0
0.085932,0.011138,0.0031142,0.12299,0.12299,0.12299,0.11091,0.11091,0.11091,0.026842,0.13052,0.13052,0.011241,0.1772,0.011612,0.0066163,0
0.084853,0.011054,0.003121,0.12111,0.12111,0.12111,0.11148,0.11148,0.11148,0.027484,0.12936,0.12936,0.011306,0.17972,0.01202,0.0067893,0
0.08377,0.010964,0.0031271,0.1192,0.1192,0.1192,0.11202,0.11202,0.11202,0.028119,0.1282,0.1282,0.011366,0.18222,0.012444,0.0069725,0
0.082683,0.010868,0.0031325,0.11728,0.11728,0.11728,0.11253,0.11253,0.11253,0.028746,0.12702,0.12702,0.011423,0.18469,0.012884,0.0071666,0
0.081592,0.010766,0.0031369,0.11533,0.11533,0.11533,0.11302,0.11302,0.11302,0.029366,0.12583,0.12583,0.011475,0.18713,0.013341,0.007372,0
0.080498,0.01066,0.0031405,0.11337,0.11337,0.11337,0.11347,0.11347,0.11347,0.029976,0.12463,0.12463,0.011524,0.18955,0.013815,0.0075895,0
0.079401,0.010547,0.0031431,0.11139,0.11139,0.11139,0.1139,0.1139,0.1139,0.030576,0.12342,0.12342,0.011568,0.19193,0.014307,0.0078197,0
0.078303,0.010429,0.0031447,0.10941,0.10941,0.10941,0.11429,0.11429,0.11429,0.031164,0.1222,0.1222,0.011608,0.19429,0.014816,0.0080631,0
0.077202,0.010306,0.0031454,0.10741,0.10741,0.10741,0.11466,0.11466,0.11466,0.031741,0.12098,0.12098,0.011644,0.1966,0.015342,0.0083205,0
0.076101,0.010178,0.003145,0.10541,0.10541,0.10541,0.11499,0.11499,0.11499,0.032305,0.11974,0.11974,0.011676,0.19888,0.015886,0.0085925,0
0.074999,0.010044,0.0031435,0.1034,0.1034,0.1034,0.1153,0.1153,0.1153,0.032855,0.1185,0.1185,0.011705,0.20112,0.016448,0.0088798,0
0.073896,0.0099054,0.003141,0.10139,0.10139,0.10139,0.11557,0.11557,0.11557,0.03339,0.11725,0.11725,0.01173,0.20332,0.017028,0.0091831,0
0.072795,0.0097619,0.0031375,0.099389,0.099389,0.099389,0.11582,0.11582,0.11582,0.03391,0.116,0.116,0.011751,0.20548,0.017626,0.0095031,0
0.071694,0.0096138,0.0031329,0.097387,0.097387,0.097387,0.11604,0.11604,0.11604,0.034414,0.11474,0.11474,0.011769,0.20759,0.018243,0.0098404,0
0.070595,0.0094612,0.0031273,0.095391,0.095391,0.095391,0.11622,0.11622,0.11622,0.0349,0.11348,0.11348,0.011784,0.20965,0.018877,0.010196,0
0.069498,0.0093043,0.0031208,0.093403,0.093403,0.093403,0.11638,0.11638,0.11638,0.03537,0.11221,0.11221,0.011796,0.21167,0.01953,0.01057,0
0.068404,0.0091434,0.0031133,0.091425,0.091425,0.091425,0.11651,0.11651,0.11651,0.03582,0.11094,0.11094,0.011806,0.21364,0.020202,0.010964,0
0.067313,0.0089787,0.003105,0.08946,0.08946,0.08946,0.11661,0.11661,0.11661,0.036252,0.10966,0.10966,0.011814,0.21556,0.020892,0.011378,0
0.066226,0.0088106,0.0030959,0.087509,0.087509,0.087509,0.11668,0.11668,0.11668,0.036665,0.10839,0.10839,0.01182,0.21743,0.021601,0.011813,0
0.065143,0.0086393,0.003086,0.085574,0.085574,0.085574,0.11673,0.11673,0.11673,0.037057,0.1071,0.1071,0.011825,0.21924,0.022329,0.012271,0
0.064065,0.0084651,0.0030756,0.083657,0.083657,0.083657,0.11675,0.11675,0.11675,0.037429,0.10582,0.10582,0.011829,0.221,0.023075,0.01275,0
0.062992,0.0082885,0.0030646,0.081759,0.081759,0.081759,0.11675,0.11675,0.11675,0.03778,0.10453,0.10453,0.011832,0.22271,0.02384,0.013253,0
0.061925,0.0081097,0.0030533,0.079884,0.079884,0.079884,0.11672,0.11672,0.11672,0.038111,0.10325,0.10325,0.011835,0.22436,0.024624,0.01378,0
0.060865,0.0079292,0.0030417,0.078031,0.078031,0.078031,0.11667,0.11667,0.11667,0.038419,0.10196,0.10196,0.011839,0.22596,0.025426,0.014332,0
0.059812,0.0077473,0.00303,0.076203,0.076203,0.076203,0.1166,0.1166,0.1166,0.038707,0.10067,0.10067,0.011843,0.2275,0.026247,0.014909,0
0.058766,0.0075646,0.0030184,0.074401,0.074401,0.074401,0.1165,0.1165,0.1165,0.038972,0.099375,0.099375,0.01185,0.22898,0.027087,0.015512,0
0.057729,0.0073814,0.003007,0.072627,0.072627,0.072627,0.11639,0.11639,0.11639,0.039217,0.098083,0.098083,0.011858,0.2304,0.027946,0.016143,0
0.056699,0.0071983,0.0029961,0.070881,0.070881,0.070881,0.11626,0.11626,0.11626,0.039439,0.09679,0.09679,0.01187,0.23177,0.028823,0.016801,0
0.055679,0.0070157,0.0029858,0.069166,0.069166,0.069166,0.11611,0.11611,0.11611,0.03964,0.095497,0.095497,0.011885,0.23307,0.029718,0.017487,0
0.054668,0.0068342,0.0029764,0.067482,0.067482,0.067482,0.11595,0.11595,0.11595,0.039821,0.094204,0.094204,0.011904,0.23432,0.030633,0.018203,0
0.053668,0.0066542,0.0029682,0.06583,0.06583,0.06583,0.11577,0.11577,0.11577,0.03998,0.092911,0.092911,0.011928,0.23551,0.031565,0.018948,0
0.052677,0.0064764,0.0029613,0.064211,0.064211,0.064211,0.11558,0.11558,0.11558,0.040119,0.091619,0.091619,0.011958,0.23664,0.032516,0.019724,0
0.051697,0.0063014,0.0029561,0.062627,0.062627,0.062627,0.11538,0.11538,0.11538,0.040237,0.090327,0.090327,0.011994,0.2377,0.033486,0.020531,0
0.050728,0.0061296,0.0029529,0.061079,0.061079,0.061079,0.11517,0.11517,0.11517,0.040337,0.089036,0.089036,0.012038,0.23871,0.034473,0.021369,0
0.049771,0.0059619,0.0029519,0.059566,0.059566,0.059566,0.11496,0.11496,0.11496,0.040418,0.087747,0.087747,0.01209,0.23966,0.035478,0.02224,0
